,fecha_hecho,latitud,longitud,sexo,edad,medio_transporte,modalidad,sede_receptora
12702,2020-01-31,6.25365864,-75.56840012,Mujer,44,Taxi,Atraco,Candelaria
12703,2020-01-31,6.27363999,-75.57306796,Hombre,28,Autobus,Cosquilleo,Castilla
12704,2020-01-31,6.25908267,-75.59782908,Hombre,57,Metro,Cosquilleo,Laureles
12705,2020-01-31,6.22642879,-75.57130917,Hombre,42,Autobus,Cosquilleo,Poblado
12706,2020-01-31,6.26418161,-75.59672883,Mujer,40,Autobus,Atraco,Laureles
12707,2020-01-31,6.23059439,-75.57544105,Mujer,43,Metro,Cosquilleo,Poblado
12708,2020-01-31,6.24436653,-75.56835654,Hombre,30,Taxi,Atraco,Candelaria
12709,2020-01-31,6.27363999,-75.57306796,Hombre,28,Autobus,Cosquilleo,Castilla
12710,2020-01-31,6.232228,-75.59412525,Mujer,53,Autobus,Atraco,Belén
12711,2020-01-31,6.26169532,-75.57065563,Mujer,28,Autobus,Cosquilleo,Candelaria
12712,2020-01-31,6.25102831,-75.5690528,Hombre,29,Metro,Cosquilleo,Candelaria
12713,2020-02-01,6.21774244,-75.56587576,Hombre,38,Taxi,Escopolamina,Poblado
12714,2020-02-01,6.21030133,-75.56735535,Hombre,34,Taxi,Atraco,Poblado
12715,2020-02-01,6.20289681,-75.57219049,Hombre,26,Taxi,Descuido,Poblado
12716,2020-02-01,6.21030133,-75.56735535,Hombre,34,Taxi,Atraco,Poblado
12717,2020-02-01,6.24901518,-75.56546053,Hombre,18,Metro,Cosquilleo,Candelaria
12718,2020-02-01,6.248441,-75.56983579,Hombre,31,Metro,Cosquilleo,Candelaria
12719,2020-02-01,6.24561537,-75.56902051,Hombre,24,Autobus,Raponazo,Candelaria
12720,2020-02-02,6.23742282,-75.56989292,Mujer,24,Metro,Cosquilleo,Candelaria
12721,2020-02-02,6.23742282,-75.56989292,Mujer,24,Metro,Cosquilleo,Candelaria
12722,2020-02-02,6.23742282,-75.56989292,Mujer,24,Metro,Cosquilleo,Candelaria
12723,2020-02-02,6.22091742,-75.57678655,Hombre,24,Metro,Cosquilleo,Poblado
12724,2020-02-03,6.24742543,-75.56671937,Hombre,24,Autobus,Raponazo,Candelaria
12725,2020-02-03,6.25734756,-75.56609925,Mujer,33,Autobus,Cosquilleo,Candelaria
12726,2020-02-03,6.23942029,-75.59374275,Mujer,21,Autobus,Cosquilleo,Laureles
12727,2020-02-03,6.28350926,-75.59100618,Hombre,50,Autobus,Descuido,Castilla
12728,2020-02-03,6.24378979,-75.57110977,Hombre,34,Metro,Descuido,Candelaria
12729,2020-02-03,6.2479071,-75.57028628,Mujer,23,Metro,Descuido,Candelaria
12730,2020-02-03,6.25352084,-75.60479833,Hombre,71,Taxi,Descuido,Laureles
12731,2020-02-03,6.25843647,-75.62924221,Hombre,51,Taxi,Atraco,San Javier
12732,2020-02-03,6.20503166,-75.57888013,Hombre,23,Metro,Cosquilleo,Poblado
12733,2020-02-03,6.22686263,-75.57103209,Hombre,26,Metro,Cosquilleo,Poblado
12734,2020-02-04,6.19392415,-75.58173238,Hombre,56,Metro,Cosquilleo,Poblado
12735,2020-02-04,6.24031612,-75.57655766,Mujer,22,Autobus,Cosquilleo,Candelaria
12736,2020-02-04,6.22713297,-75.57269094,Mujer,19,Metro,Cosquilleo,Poblado
12737,2020-02-04,6.2649944,-75.56936005,Hombre,23,Metro,Descuido,Aranjuez
12738,2020-02-04,6.24031612,-75.57655766,Mujer,22,Autobus,Cosquilleo,Candelaria
12739,2020-02-04,6.20903436,-75.56512573,Mujer,43,Autobus,Cosquilleo,Poblado
12740,2020-02-04,6.25928291,-75.58587988,Mujer,46,Autobus,Cosquilleo,Laureles
12741,2020-02-04,6.24031612,-75.57655766,Mujer,22,Autobus,Cosquilleo,Candelaria
12742,2020-02-04,6.22713297,-75.57269094,Mujer,19,Metro,Cosquilleo,Poblado
12743,2020-02-04,6.24031612,-75.57655766,Mujer,22,Autobus,Cosquilleo,Candelaria
12744,2020-02-04,6.24031612,-75.57655766,Mujer,22,Autobus,Cosquilleo,Candelaria
12745,2020-02-04,6.21346682,-75.57069979,Hombre,52,Metro,Cosquilleo,Poblado
12746,2020-02-04,6.23044663,-75.5755195,Mujer,53,Metro,Cosquilleo,Poblado
12747,2020-02-04,6.22630802,-75.57124667,Hombre,28,Metro,Cosquilleo,Poblado
12748,2020-02-04,6.24857964,-75.56576038,Mujer,40,Autobus,Descuido,Candelaria
12749,2020-02-04,6.21393014,-75.57655121,Hombre,20,Metro,Cosquilleo,Poblado
12750,2020-02-05,6.26046875,-75.60340408,Mujer,48,Autobus,Atraco,San Javier
12751,2020-02-05,6.20187466,-75.57234858,Mujer,25,Autobus,Cosquilleo,Poblado
12752,2020-02-05,6.21401547,-75.57676579,Hombre,27,Metro,Cosquilleo,Poblado
12753,2020-02-05,6.21401547,-75.57676579,Hombre,27,Metro,Cosquilleo,Poblado
12754,2020-02-05,6.2490933,-75.58531162,Mujer,21,Autobus,Atraco,Laureles
12755,2020-02-05,6.21361765,-75.57618721,Hombre,36,Autobus,Cosquilleo,Poblado
12756,2020-02-05,6.27143077,-75.57364267,Mujer,57,Autobus,Cosquilleo,Castilla
12757,2020-02-05,6.24257407,-75.57268292,Hombre,19,Metro,Cosquilleo,Candelaria
12758,2020-02-05,6.22748743,-75.57532742,Hombre,19,Metro,Cosquilleo,Poblado
12759,2020-02-05,6.24838807,-75.5527562,Hombre,55,Taxi,Atraco,Villa Hermosa
12760,2020-02-06,6.25058265,-75.56815416,Hombre,38,Metro,Cosquilleo,Candelaria
12761,2020-02-06,6.22627201,-75.57902688,Hombre,41,Taxi,Atraco,Belén
12762,2020-02-06,6.22627201,-75.57902688,Hombre,41,Taxi,Atraco,Belén
12763,2020-02-06,6.25492125,-75.57530247,Mujer,46,Autobus,Cosquilleo,Candelaria
12764,2020-02-06,6.24634532,-75.54802868,Mujer,30,Autobus,Descuido,Villa Hermosa
12765,2020-02-06,6.24860209,-75.56931055,Hombre,27,Metro,Cosquilleo,Candelaria
12766,2020-02-06,6.24634532,-75.54802868,Mujer,30,Autobus,Descuido,Villa Hermosa
12767,2020-02-06,6.21437886,-75.57593524,Hombre,19,Autobus,Cosquilleo,Poblado
12768,2020-02-06,6.22958806,-75.57543904,Hombre,50,Metro,Cosquilleo,Poblado
12769,2020-02-06,6.24872017,-75.57388741,Mujer,20,Autobus,Cosquilleo,Candelaria
12770,2020-02-06,6.22988038,-75.56920273,Hombre,54,Metro,Cosquilleo,Candelaria
12771,2020-02-06,6.24881539,-75.56935346,Hombre,34,Metro,Cosquilleo,Candelaria
12772,2020-02-06,6.24517848,-75.57735721,Mujer,51,Autobus,Raponazo,Candelaria
12773,2020-02-06,6.24834991,-75.56935972,Mujer,27,Metro,Cosquilleo,Candelaria
12774,2020-02-06,6.24831929,-75.5651477,Mujer,35,Autobus,Atraco,Candelaria
12775,2020-02-06,6.24384882,-75.56874404,Mujer,40,Metro,Cosquilleo,Candelaria
12776,2020-02-07,6.27246739,-75.59346304,Mujer,26,Autobus,Cosquilleo,Castilla
12777,2020-02-07,6.24749354,-75.56999389,Mujer,36,Metro,Cosquilleo,Candelaria
12778,2020-02-07,6.24697666,-75.59426992,Hombre,62,Taxi,Descuido,Laureles
12779,2020-02-07,6.27640595,-75.57198163,Hombre,60,Metro,Cosquilleo,Castilla
12780,2020-02-07,6.23871542,-75.57896563,Mujer,49,Autobus,Cosquilleo,Belén
12781,2020-02-07,6.24433171,-75.5709592,Mujer,25,Metro,Cosquilleo,Candelaria
12782,2020-02-07,6.23871542,-75.57896563,Mujer,49,Autobus,Cosquilleo,Belén
12783,2020-02-07,6.25780044,-75.56470385,Mujer,30,Autobus,Cosquilleo,Candelaria
12784,2020-02-07,6.23871542,-75.57896563,Mujer,49,Autobus,Cosquilleo,Belén
12785,2020-02-07,6.23564711,-75.57020758,Mujer,42,Autobus,Cosquilleo,Candelaria
12786,2020-02-07,6.25870683,-75.59767455,Mujer,56,Metro,Cosquilleo,Laureles
12787,2020-02-07,6.24225616,-75.56907034,Hombre,21,Autobus,Descuido,Candelaria
12788,2020-02-07,6.25213133,-75.56797537,Hombre,55,Metro,Cosquilleo,Candelaria
12789,2020-02-07,6.22639335,-75.57128959,Mujer,19,Metro,Cosquilleo,Poblado
12790,2020-02-07,6.19956404,-75.58858634,Mujer,42,Autobus,Atraco,Belén
12791,2020-02-08,6.25055958,-75.5681554,Hombre,29,Metro,Descuido,Candelaria
12792,2020-02-08,6.2459502,-75.58556796,Mujer,40,Taxi,Atraco,Laureles
12793,2020-02-08,6.28677749,-75.60859427,Mujer,32,Taxi,Descuido,Castilla
12794,2020-02-08,6.20083031,-75.58984454,Mujer,24,Autobus,Cosquilleo,Belén
12795,2020-02-08,6.20083031,-75.58984454,Mujer,24,Autobus,Cosquilleo,Belén
12796,2020-02-09,6.23874034,-75.57299759,Hombre,48,Metro,Cosquilleo,Candelaria
12797,2020-02-09,6.2579252,-75.5670354,Mujer,35,Taxi,Descuido,Candelaria
12798,2020-02-10,6.24819307,-75.57010125,Hombre,32,Metro,Cosquilleo,Candelaria
12799,2020-02-10,6.24977166,-75.56859027,Hombre,43,Metro,Cosquilleo,Candelaria
12800,2020-02-10,6.25023628,-75.56783189,Hombre,24,Metro,Cosquilleo,Candelaria
12801,2020-02-10,6.24715564,-75.56979983,Mujer,18,Metro,Cosquilleo,Candelaria
12802,2020-02-10,6.24701416,-75.56875927,Mujer,40,Autobus,Cosquilleo,Candelaria
12803,2020-02-10,6.24715564,-75.56979983,Mujer,18,Metro,Cosquilleo,Candelaria
12804,2020-02-10,6.24715564,-75.56979983,Mujer,18,Metro,Cosquilleo,Candelaria
12805,2020-02-10,6.27789281,-75.56955613,Hombre,24,Metro,Cosquilleo,Castilla
12806,2020-02-10,6.24715564,-75.56979983,Mujer,18,Metro,Cosquilleo,Candelaria
12807,2020-02-10,6.21518366,-75.57712283,Hombre,28,Metro,Cosquilleo,Poblado
12808,2020-02-10,6.2178428,-75.58079592,Mujer,20,Autobus,Cosquilleo,Belén
12809,2020-02-11,6.18120403,-75.56873638,Hombre,34,Autobus,Atraco,Poblado
12810,2020-02-11,6.25697631,-75.61376244,Mujer,22,Metro,Cosquilleo,San Javier
12811,2020-02-11,6.24688028,-75.56438819,Mujer,36,Taxi,Atraco,Candelaria
12812,2020-02-11,6.24520132,-75.57325613,Mujer,34,Autobus,Raponazo,Candelaria
12813,2020-02-11,6.23851473,-75.54832981,Mujer,45,Taxi,Atraco,Buenos Aires
12814,2020-02-11,6.28771407,-75.5662708,Hombre,24,Metro,Cosquilleo,Castilla
12815,2020-02-12,6.2536915,-75.5706057,Mujer,65,Taxi,Descuido,Candelaria
12816,2020-02-12,6.24739771,-75.56972861,Hombre,47,Metro,Cosquilleo,Candelaria
12817,2020-02-12,6.25436304,-75.57163713,Hombre,56,Autobus,Raponazo,Candelaria
12818,2020-02-12,6.2598834,-75.57972578,Hombre,69,Autobus,Cosquilleo,Castilla
12819,2020-02-12,6.22672218,-75.57509561,Hombre,27,Autobus,Cosquilleo,Poblado
12820,2020-02-12,6.2598834,-75.57972578,Hombre,69,Autobus,Cosquilleo,Castilla
12821,2020-02-12,6.25259047,-75.58255314,Mujer,19,Metro,Descuido,Laureles
12822,2020-02-12,6.27888747,-75.56847145,Mujer,26,Autobus,Raponazo,Aranjuez
12823,2020-02-12,6.21278293,-75.57665619,Mujer,34,Autobus,Atraco,Poblado
12824,2020-02-12,6.24827035,-75.56953538,Mujer,36,Metro,Cosquilleo,Candelaria
12825,2020-02-12,6.29912783,-75.55900639,Mujer,34,Metro,Cosquilleo,Castilla
12826,2020-02-12,6.24466934,-75.57014924,Mujer,23,Autobus,Raponazo,Candelaria
12827,2020-02-12,6.2431983,-75.60008621,Hombre,73,Autobus,Cosquilleo,Laureles
12828,2020-02-13,6.23430752,-75.56996733,Mujer,23,Taxi,Engaño,Candelaria
12829,2020-02-13,6.23430752,-75.56996733,Mujer,23,Taxi,Engaño,Candelaria
12830,2020-02-13,6.24454705,-75.57007101,Hombre,23,Autobus,Raponazo,Candelaria
12831,2020-02-13,6.29885681,-75.56011271,Hombre,36,Metro,Cosquilleo,Castilla
12832,2020-02-13,6.24454705,-75.57007101,Hombre,23,Autobus,Raponazo,Candelaria
12833,2020-02-13,6.24454705,-75.57007101,Hombre,23,Autobus,Raponazo,Candelaria
12834,2020-02-13,6.27346988,-75.59320337,Hombre,32,Autobus,Atraco,Castilla
12835,2020-02-13,6.22592796,-75.59991479,Hombre,29,Taxi,Atraco,Belén
12836,2020-02-13,6.27346988,-75.59320337,Hombre,32,Autobus,Atraco,Castilla
12837,2020-02-13,6.21471695,-75.59654954,Mujer,48,Metro,Cosquilleo,Belén
12838,2020-02-14,6.24563211,-75.56739567,Mujer,30,Taxi,Descuido,Candelaria
12839,2020-02-14,6.25697288,-75.57340566,Hombre,65,Taxi,Descuido,Candelaria
12840,2020-02-14,6.27473532,-75.57066919,Hombre,23,Taxi,Atraco,Castilla
12841,2020-02-14,6.24563211,-75.56739567,Mujer,30,Taxi,Descuido,Candelaria
12842,2020-02-14,6.25697288,-75.57340566,Hombre,65,Taxi,Descuido,Candelaria
12843,2020-02-14,6.29100266,-75.56449,Hombre,26,Metro,Cosquilleo,Castilla
12844,2020-02-14,6.24582091,-75.57192428,Mujer,60,Taxi,Descuido,Candelaria
12845,2020-02-14,6.2047849,-75.58765918,Hombre,51,Taxi,Escopolamina,Belén
12846,2020-02-14,6.24563211,-75.56739567,Mujer,30,Taxi,Descuido,Candelaria
12847,2020-02-14,6.24972067,-75.5683224,Hombre,27,Autobus,Cosquilleo,Candelaria
12848,2020-02-14,6.27130601,-75.57357478,Hombre,55,Autobus,Cosquilleo,Castilla
12849,2020-02-15,6.24727647,-75.56963474,Hombre,24,Metro,Cosquilleo,Candelaria
12850,2020-02-15,6.25681008,-75.5664452,Mujer,42,Metro,Cosquilleo,Candelaria
12851,2020-02-15,6.27940797,-75.56938146,Hombre,24,Metro,Cosquilleo,Castilla
12852,2020-02-15,6.21367136,-75.57800223,Hombre,27,Metro,Cosquilleo,Poblado
12853,2020-02-15,6.20762204,-75.57671577,Hombre,24,Taxi,Atraco,Poblado
12854,2020-02-15,6.24733014,-75.56976666,Hombre,38,Metro,Cosquilleo,Candelaria
12855,2020-02-15,6.2480237,-75.56933651,Hombre,23,Metro,Cosquilleo,Candelaria
12856,2020-02-15,6.25616268,-75.56247869,Mujer,28,Taxi,Atraco,Candelaria
12857,2020-02-16,6.22998247,-75.57571065,Hombre,38,Metro,Cosquilleo,Poblado
12858,2020-02-16,6.2508175,-75.60449565,Hombre,52,Taxi,Descuido,Laureles
12859,2020-02-16,6.252908,-75.56910595,Mujer,35,Taxi,Escopolamina,Candelaria
12860,2020-02-17,6.18784339,-75.58157297,Mujer,67,Autobus,Cosquilleo,Poblado
12861,2020-02-17,6.27895772,-75.57137547,Hombre,19,Autobus,Descuido,Castilla
12862,2020-02-17,6.2487315,-75.57529299,Hombre,57,Metro,Cosquilleo,Candelaria
12863,2020-02-17,6.27895772,-75.57137547,Hombre,19,Autobus,Descuido,Castilla
12864,2020-02-17,6.24424464,-75.55421596,Mujer,39,Autobus,Atraco,Villa Hermosa
12865,2020-02-17,6.18784339,-75.58157297,Mujer,67,Autobus,Cosquilleo,Poblado
12866,2020-02-17,6.24424464,-75.55421596,Mujer,39,Autobus,Atraco,Villa Hermosa
12867,2020-02-17,6.215652,-75.55220431,Hombre,37,Autobus,Cosquilleo,Buenos Aires
12868,2020-02-17,6.27895772,-75.57137547,Hombre,19,Autobus,Descuido,Castilla
12869,2020-02-17,6.24424464,-75.55421596,Mujer,39,Autobus,Atraco,Villa Hermosa
12870,2020-02-17,6.23331017,-75.5777778,Mujer,40,Autobus,Descuido,Belén
12871,2020-02-17,6.28965047,-75.56547022,Hombre,31,Metro,Cosquilleo,Castilla
12872,2020-02-17,6.25375716,-75.5880197,Hombre,17,Metro,Cosquilleo,Laureles
12873,2020-02-17,6.26306112,-75.56366592,Mujer,45,Metro,Cosquilleo,Candelaria
12874,2020-02-17,6.2773549,-75.57177493,Hombre,44,Autobus,Descuido,Castilla
12875,2020-02-17,6.25676742,-75.56623063,Hombre,34,Metro,Cosquilleo,Candelaria
12876,2020-02-17,6.23464367,-75.57735545,Hombre,39,Autobus,Atraco,Belén
12877,2020-02-18,6.29829722,-75.56003078,Hombre,22,Metro,Cosquilleo,Castilla
12878,2020-02-18,6.25594276,-75.58106154,Mujer,26,Autobus,Cosquilleo,Laureles
12879,2020-02-18,6.29829722,-75.56003078,Hombre,22,Metro,Cosquilleo,Castilla
12880,2020-02-18,6.24831133,-75.56963791,Hombre,28,Metro,Cosquilleo,Candelaria
12881,2020-02-18,6.25118851,-75.56846504,Hombre,54,Metro,Cosquilleo,Candelaria
12882,2020-02-18,6.19489643,-75.58153935,Mujer,25,Metro,Cosquilleo,Poblado
12883,2020-02-18,6.21293327,-75.57790101,Mujer,30,Metro,Cosquilleo,Poblado
12884,2020-02-18,6.23001505,-75.57480267,Mujer,21,Metro,Cosquilleo,Poblado
12885,2020-02-18,6.24819307,-75.56997251,Mujer,40,Metro,Cosquilleo,Candelaria
12886,2020-02-18,6.27890228,-75.63083653,Hombre,34,Taxi,Atraco,Doce de Octubre
12887,2020-02-18,6.24817751,-75.56959976,Hombre,46,Metro,Cosquilleo,Candelaria
12888,2020-02-18,6.24811122,-75.56992839,Hombre,51,Metro,Cosquilleo,Candelaria
12889,2020-02-18,6.24809219,-75.56934227,Hombre,42,Metro,Cosquilleo,Candelaria
12890,2020-02-19,6.19739668,-75.5809952,Mujer,32,Autobus,Cosquilleo,Belén
12891,2020-02-19,6.24771882,-75.56580516,Mujer,43,Metro,Cosquilleo,Candelaria
12892,2020-02-19,6.24771882,-75.56580516,Mujer,43,Metro,Cosquilleo,Candelaria
12893,2020-02-19,6.24789444,-75.57065915,Hombre,26,Metro,Cosquilleo,Candelaria
12894,2020-02-19,6.25713628,-75.56607276,Hombre,32,Metro,Cosquilleo,Candelaria
12895,2020-02-19,6.24935646,-75.56516012,Hombre,24,Metro,Cosquilleo,Candelaria
12896,2020-02-19,6.26352984,-75.56045954,Hombre,34,Taxi,Atraco,Candelaria
12897,2020-02-19,6.24826867,-75.56980957,Mujer,54,Metro,Cosquilleo,Candelaria
12898,2020-02-19,6.24525048,-75.56792225,Mujer,38,Autobus,Cosquilleo,Candelaria
12899,2020-02-19,6.25943925,-75.61331397,Mujer,53,Metro,Cosquilleo,San Javier
12900,2020-02-19,6.24771882,-75.56580516,Mujer,43,Metro,Cosquilleo,Candelaria
12901,2020-02-19,6.19889488,-75.5784347,Hombre,33,Metro,Cosquilleo,Poblado
12902,2020-02-19,6.24723898,-75.56955685,Hombre,20,Metro,Cosquilleo,Candelaria
12903,2020-02-19,6.26637705,-75.56418976,Hombre,26,Metro,Cosquilleo,Aranjuez
12904,2020-02-19,6.25333636,-75.58824238,Hombre,30,Metro,Cosquilleo,Laureles
12905,2020-02-19,6.24801439,-75.56992162,Mujer,20,Metro,Cosquilleo,Candelaria
12906,2020-02-20,6.25513455,-75.57528102,Mujer,18,Autobus,Cosquilleo,Candelaria
12907,2020-02-20,6.27426267,-75.57223171,Hombre,21,Metro,Cosquilleo,Castilla
12908,2020-02-20,6.27426267,-75.57223171,Hombre,21,Metro,Cosquilleo,Castilla
12909,2020-02-20,6.27426267,-75.57223171,Hombre,21,Metro,Cosquilleo,Castilla
12910,2020-02-20,6.27426267,-75.57223171,Hombre,21,Metro,Cosquilleo,Castilla
12911,2020-02-20,6.2572376,-75.56607276,Hombre,24,Metro,Atraco,Candelaria
12912,2020-02-20,6.2112295,-75.58419133,Mujer,26,Autobus,Cosquilleo,Belén
12913,2020-02-20,6.26368854,-75.56685391,Mujer,26,Autobus,Cosquilleo,Candelaria
12914,2020-02-20,6.24782442,-75.56587694,Mujer,37,Taxi,Atraco,Candelaria
12915,2020-02-20,6.25037839,-75.56786313,Mujer,31,Autobus,Raponazo,Candelaria
12916,2020-02-20,6.24310766,-75.57122502,Hombre,51,Metro,Cosquilleo,Candelaria
12917,2020-02-20,6.2421749,-75.57208453,Hombre,52,Metro,Cosquilleo,Candelaria
12918,2020-02-21,6.28363465,-75.57163591,Hombre,52,Autobus,Atraco,Castilla
12919,2020-02-21,6.2598185,-75.5796662,Hombre,20,Autobus,Atraco,Castilla
12920,2020-02-21,6.30024745,-75.55851966,Hombre,29,Metro,Cosquilleo,Castilla
12921,2020-02-21,6.28274164,-75.5555104,Mujer,49,Autobus,Cosquilleo,Aranjuez
12922,2020-02-21,6.25105362,-75.55402684,Mujer,68,Autobus,Atraco,Villa Hermosa
12923,2020-02-21,6.260518,-75.55777074,Mujer,62,Taxi,Fleteo,Candelaria
12924,2020-02-21,6.23060195,-75.57554549,Hombre,32,Metro,Cosquilleo,Poblado
12925,2020-02-21,6.25828549,-75.58618285,Hombre,29,Autobus,Atraco,Laureles
12926,2020-02-22,6.24728765,-75.55482436,Hombre,25,Taxi,Descuido,Villa Hermosa
12927,2020-02-22,6.25845641,-75.58619155,Mujer,29,Autobus,Atraco,Laureles
12928,2020-02-22,6.24728765,-75.55482436,Hombre,25,Taxi,Descuido,Villa Hermosa
12929,2020-02-22,6.25845641,-75.58619155,Mujer,29,Autobus,Atraco,Laureles
12930,2020-02-24,6.24966735,-75.56846187,Hombre,18,Autobus,Atraco,Candelaria
12931,2020-02-22,6.24745782,-75.56775613,Mujer,32,Autobus,Atraco,Candelaria
12932,2020-02-23,6.25003904,-75.56907588,Mujer,23,Autobus,Atraco,Candelaria
12933,2020-02-23,6.25003904,-75.56907588,Mujer,23,Autobus,Atraco,Candelaria
12934,2020-02-23,6.20906727,-75.56857258,Mujer,47,Taxi,Descuido,Poblado
12935,2020-02-23,6.25003904,-75.56907588,Mujer,23,Autobus,Atraco,Candelaria
12936,2020-02-23,6.20906727,-75.56857258,Mujer,47,Taxi,Descuido,Poblado
12937,2020-02-23,6.26091333,-75.56645615,Hombre,44,Taxi,Descuido,Candelaria
12938,2020-02-24,6.26605453,-75.5747285,Hombre,19,Autobus,Cosquilleo,Castilla
12939,2020-02-24,6.23495661,-75.57139607,Mujer,34,Autobus,Cosquilleo,Candelaria
12940,2020-02-24,6.27681818,-75.57272589,Mujer,54,Autobus,Atraco,Castilla
12941,2020-02-24,6.25313471,-75.58243832,Mujer,45,Metro,Cosquilleo,Laureles
12942,2020-02-24,6.25015349,-75.56947585,Hombre,33,Autobus,Cosquilleo,Candelaria
12943,2020-02-24,6.24755316,-75.57005834,Hombre,23,Metro,Cosquilleo,Candelaria
12944,2020-02-24,6.25313471,-75.58243832,Mujer,45,Metro,Cosquilleo,Laureles
12945,2020-02-24,6.24639526,-75.56687027,Hombre,39,Autobus,Raponazo,Candelaria
12946,2020-02-24,6.24591866,-75.56555423,Mujer,29,Taxi,Atraco,Candelaria
12947,2020-02-24,6.18796407,-75.58163679,Hombre,24,Autobus,Cosquilleo,Poblado
12948,2020-02-24,6.25313471,-75.58243832,Mujer,45,Metro,Cosquilleo,Laureles
12949,2020-02-24,6.25015349,-75.56947585,Hombre,33,Autobus,Cosquilleo,Candelaria
12950,2020-02-24,6.23198067,-75.58210823,Mujer,39,Autobus,Cosquilleo,Belén
12951,2020-02-24,6.2089342,-75.56612321,Mujer,28,Autobus,Cosquilleo,Poblado
12952,2020-02-24,6.24304237,-75.57118474,Hombre,19,Metro,Cosquilleo,Candelaria
12953,2020-02-24,6.21542987,-75.57305643,Mujer,31,Autobus,Cosquilleo,Poblado
12954,2020-02-24,6.24741546,-75.56950917,Hombre,27,Metro,Cosquilleo,Candelaria
12955,2020-02-24,6.30897183,-75.55921266,Mujer,40,Autobus,Cosquilleo,Castilla
12956,2020-02-25,6.27856139,-75.55171535,Mujer,54,Autobus,Cosquilleo,Manrique
12957,2020-02-25,6.27856139,-75.55171535,Mujer,54,Autobus,Cosquilleo,Manrique
12958,2020-02-25,6.26503161,-75.56687755,Mujer,32,Autobus,Cosquilleo,Aranjuez
12959,2020-02-25,6.24708702,-75.56904993,Hombre,33,Metro,Cosquilleo,Candelaria
12960,2020-02-25,6.25768347,-75.58275713,Mujer,39,Autobus,Cosquilleo,Laureles
12961,2020-02-25,6.27753118,-75.56973122,Hombre,31,Metro,Cosquilleo,Castilla
12962,2020-02-25,6.23116757,-75.60523911,Mujer,47,Autobus,Cosquilleo,Belén
12963,2020-02-25,6.25090158,-75.56536087,Mujer,32,Autobus,Cosquilleo,Candelaria
12964,2020-02-25,6.23116757,-75.60523911,Mujer,47,Autobus,Cosquilleo,Belén
12965,2020-02-25,6.25672867,-75.59215458,Mujer,37,Autobus,Cosquilleo,Laureles
12966,2020-02-25,6.25059432,-75.55831683,Hombre,33,Taxi,Descuido,Candelaria
12967,2020-02-26,6.24640718,-75.5667461,Mujer,40,Autobus,Cosquilleo,Candelaria
12968,2020-02-26,6.24640718,-75.5667461,Mujer,40,Autobus,Cosquilleo,Candelaria
12969,2020-02-26,6.21367864,-75.57043271,Hombre,17,Metro,Cosquilleo,Poblado
12970,2020-02-26,6.25614663,-75.55273986,Hombre,25,Autobus,Cosquilleo,Villa Hermosa
12971,2020-02-26,6.24640718,-75.5667461,Mujer,40,Autobus,Cosquilleo,Candelaria
12972,2020-02-26,6.30039609,-75.55860895,Mujer,32,Metro,Cosquilleo,Castilla
12973,2020-02-26,6.27686864,-75.612086,Hombre,23,Taxi,Atraco,Castilla
12974,2020-02-26,6.29436552,-75.56369888,Hombre,48,Metro,Cosquilleo,Castilla
12975,2020-02-26,6.29597227,-75.5623848,Hombre,20,Metro,Cosquilleo,Castilla
12976,2020-02-26,6.23462156,-75.56830881,Hombre,34,Autobus,Cosquilleo,Candelaria
12977,2020-02-26,6.27621263,-75.61409367,Hombre,25,Metro,Cosquilleo,Castilla
12978,2020-02-26,6.19624116,-75.58427338,Hombre,23,Autobus,Cosquilleo,Belén
12979,2020-02-26,6.27686864,-75.612086,Hombre,23,Taxi,Atraco,Castilla
12980,2020-02-26,6.20090299,-75.57128446,Mujer,33,Taxi,Descuido,Poblado
12981,2020-02-27,6.26472965,-75.56842238,Mujer,21,Autobus,Cosquilleo,Aranjuez
12982,2020-02-27,6.20584071,-75.5866657,Mujer,35,Autobus,Cosquilleo,Belén
12983,2020-02-27,6.21116645,-75.57025846,Mujer,46,Autobus,Cosquilleo,Poblado
12984,2020-02-27,6.24748212,-75.56998012,Hombre,22,Metro,Cosquilleo,Candelaria
12985,2020-02-27,6.2421048,-75.57185375,Hombre,31,Metro,Cosquilleo,Candelaria
12986,2020-02-27,6.27895108,-75.57215726,Hombre,29,Autobus,Cosquilleo,Castilla
12987,2020-02-27,6.21641811,-75.56999399,Mujer,48,Autobus,Atraco,Poblado
12988,2020-02-27,6.26349659,-75.56347563,Hombre,24,Metro,Cosquilleo,Candelaria
12989,2020-02-27,6.24740962,-75.56968559,Hombre,29,Metro,Cosquilleo,Candelaria
12990,2020-02-27,6.20057449,-75.57357512,Mujer,23,Autobus,Cosquilleo,Poblado
12991,2020-02-27,6.242598,-75.56052205,Mujer,32,Taxi,Atraco,Candelaria
12992,2020-02-27,6.24826283,-75.56959976,Hombre,24,Metro,Cosquilleo,Candelaria
12993,2020-02-27,6.27543413,-75.56803271,Hombre,58,Autobus,Cosquilleo,Aranjuez
12994,2020-02-28,6.23509015,-75.59634616,Hombre,30,Taxi,Atraco,Belén
12995,2020-02-28,6.22664171,-75.57160884,Hombre,41,Metro,Cosquilleo,Poblado
12996,2020-02-28,6.21290551,-75.57791585,Hombre,33,Metro,Cosquilleo,Poblado
12997,2020-02-29,6.22125872,-75.57674363,Hombre,39,Metro,Cosquilleo,Poblado
